user_id,full_name,pan,pan_flag,aadhaar,aadhaar_flag,city,state,occupation,monthly_income,signup_timestamp,kyc_status,risk_segment,resolution_type,resolution_confidence,raw_record_count,conflict_details
USR66376,Nikita Upadhyay,ZNUKJ1712Y,VALID_PAN,376900865816,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Self Employed,13151.0,2024-12-20 00:00:00,REJECTED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66379,Janaki Sheth,XUEDW8708F,VALID_PAN,331725702769,VALID_12_DIGIT_AADHAAR,Hyd,Telangana,Retired,147727.0,2025-02-15 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66380,Chaman Tank,LEGLA9651T,VALID_PAN,715241539577,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Farmer,17619.0,2024-03-04 21:04:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66382,Megha Siba1,EDLKU9111S,VALID_PAN,688162375668,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Retired,,2025-02-10 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,3,"Conflicting Names: ['Megha Siba1', 'Vasudha Sachdeva']"
USR66383,Abha Srinivas,OZGVK7850R,VALID_PAN,434278047803,VALID_12_DIGIT_AADHAAR,Blr,Karnataka,Retired,8624.0,2024-01-03 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66388,Arin Borah,EKHBA2540X,VALID_PAN,694497345705,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Farmer,23632.0,2024-12-01 11:29:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66392,Hemangini Peri,GJHGI3025L,VALID_PAN,028149702322,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Salaried,7585.0,2025-08-10 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66393,Zinal Karan,ZDSFH0628,MALFORMED_PAN_FORMAT,977390478188,VALID_12_DIGIT_AADHAAR,Lko,Uttar Pradesh,Freelancer,19555.0,2025-04-14 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66395,Arunima Lalla,QSXVZ2760P,VALID_PAN,739577575605,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Retired,,2025-07-19 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting KYC Statuses: ['VERIFIED', 'REJECTED']"
USR66399,Harsh Rattan,OIFFN1342V,VALID_PAN,729995725466,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Farmer,80269.0,2024-03-04 05:25:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66400,Pahal Bose,SNQUG7790T,VALID_PAN,628770126829,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Unemployed,16387.0,2025-01-14 00:00:00,REJECTED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66401,Shaurya Devi,PELNQ7114L,VALID_PAN,716955664494,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Student,38881.0,2025-06-11 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66404,Radha Joshi,XFBDP5681R,VALID_PAN,301267001696,VALID_12_DIGIT_AADHAAR,Jaipur,Rajasthan,Farmer,39512.0,2024-06-26 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66405,Aachal Jha,ZSYJN4707J,VALID_PAN,148529368214,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Freelancer,28837.0,2024-12-03 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66407,Lekha Prabhu,UGHBS0708H,VALID_PAN,158302305581,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Gig Worker,20746.0,2025-03-27 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['UGHBS0708H', 'IQFKT7704T']; Conflicting Aadhaars: ['158302305581', 'XXXXXXXX6449']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Lekha Prabhu', 'Samaksh Bobal']"
USR66408,Balhaar Balay,PSFBP7909M,VALID_PAN,453543319424,VALID_12_DIGIT_AADHAAR,Hyd,Telangana,Business Owner,27603.0,2024-11-04 06:45:54,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66412,Urvi Khanna,EVHJK7740K,VALID_PAN,160183860460,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Student,12306.0,2024-10-23 02:47:00,VERIFIED,MEDIUM,EXACT_DUPLICATE,1.0,2,2 identical duplicate rows consolidated
USR66416,Girik Karan,DUQDF8590N,VALID_PAN,118803621118,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Self Employed,24482.0,,REJECTED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR66417,Ekansh Venkataraman,RZHXQ4420K,VALID_PAN,062712950260,VALID_12_DIGIT_AADHAAR,Bengaluru,Karnataka,Farmer,32644.0,,PENDING,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR66423,Rohan Kashyap,BWBZI7487G,VALID_PAN,415303991991,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Unemployed,12859.0,2024-08-19 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66425,Dhriti Basu,ITSJC0966V,VALID_PAN,439337213712,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Unemployed,46364.0,2024-05-28 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66427,Advay Dixit,XRYYG2930,MALFORMED_PAN_FORMAT,870156926060,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Retired,8057.0,2025-02-06 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66428,Pooja Kata,GPQQZ0407Q,VALID_PAN,116934581354,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Self Employed,50100.0,2025-11-19 20:52:50,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['GPQQZ0407Q', 'FUCZT7288Q', 'EVSXO9175T']; Conflicting Aadhaars: ['116934581354', '471540736761', '490473284601']; Conflicting KYC Statuses: ['VERIFIED', 'UNKNOWN']; Conflicting Names: ['Pooja Kata', 'Tristan Puri', 'Meera Saini']"
USR66436,Jeet Sunder,IMBGB3366P,VALID_PAN,7551611758,MALFORMED_AADHAAR,Kolkata,West Bengal,Business Owner,18499.0,2024-09-30 03:29:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66437,Naksh Divan,QGFQL3244X,VALID_PAN,499149512956,VALID_12_DIGIT_AADHAAR,Bengaluru,Karnataka,Salaried,15860.0,2024-02-15 01:34:00,REJECTED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66438,Nachiket Tara,RLGCH2072W,VALID_PAN,310245377009,VALID_12_DIGIT_AADHAAR,Lko,Uttar Pradesh,Self Employed,,2024-04-09 21:18:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66449,Indira Parmar,KVEKK1372O,VALID_PAN,921658461537,VALID_12_DIGIT_AADHAAR,Hyd,Telangana,Unemployed,,2025-09-14 00:00:00,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR66450,Sathvik Kapur,CJRWG2902P,VALID_PAN,847100393850,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Self Employed,56635.0,2024-09-12 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['CJRWG2902P', 'UCXCU9407W']; Conflicting Aadhaars: ['847100393850', '868668038887']; Conflicting Names: ['Sathvik Kapur', 'Bhanumati Ravel']"
USR66454,Pranav Ranganathan,CLGNB9880R,VALID_PAN,880598763805,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Student,36227.0,2026-02-04 00:00:00,PENDING,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66460,Kalpit Sur,YBJSX3758H,VALID_PAN,043088556770,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Self Employed,23110.0,2026-02-02 00:00:00,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR66466,Neha Mishra,PRMYD8217V,VALID_PAN,799756407352,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Business Owner,32235.0,2024-07-28 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66467,Kiaan G0Ya1,WTJKA4142Y,VALID_PAN,052886759351,VALID_12_DIGIT_AADHAAR,Jaipur,Rajasthan,Student,36993.0,2025-03-09 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66470,Elijah Kulkarni,OCNTX7572R,VALID_PAN,649957804276,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Retired,17482.0,2026-01-15 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['OCNTX7572R', 'EKPYH5004X']; Conflicting Aadhaars: ['649957804276', '6804554416205']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Elijah Kulkarni', 'Leela Mittal']"
USR66471,Kai Narayan,TRIUV2129B,VALID_PAN,168418297687,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Retired,,2024-12-15 00:00:00,REJECTED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66474,Sarthak Ghose,MXLAR9111U,VALID_PAN,759693293050,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Business Owner,36804.0,2025-02-21 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66475,Yachana Soni,EEJVE6428N,VALID_PAN,907057690724,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Retired,22621.0,2025-01-16 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66476,Lavanya Bala,FLIVE5534P,VALID_PAN,672004899776,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Gig Worker,31400.0,2025-03-28 01:13:31,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66477,Tara Comar,WWMGM8760F,VALID_PAN,0011460589535,EXCESS_DIGITS_AADHAAR,Jalandhar,Punjab,Business Owner,,2024-11-21 06:15:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66480,Vivaan Sandhu,CASDB7042D,VALID_PAN,,MISSING_AADHAAR,Madras,Tamil Nadu,Business Owner,24213.0,2024-07-13 01:06:12,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66483,Bina Sidhu,BZHKB4071X,VALID_PAN,538623174752,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Gig Worker,53600.0,2025-07-29 15:09:52,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66487,Advaith Chanda,MEGOU9506Q,VALID_PAN,593124518337,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Retired,19943.0,2025-10-17 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66491,Sai Borde,MILNW4415J,VALID_PAN,561639554463,VALID_12_DIGIT_AADHAAR,Jaipur,Rajasthan,Retired,57173.0,2024-09-16 01:51:04,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66493,Anmol Comar,NPXPK1295D,VALID_PAN,083222614630,VALID_12_DIGIT_AADHAAR,Jaipur,Rajasthan,Student,29752.0,2024-11-30 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66496,Chakradhar Mander,QWYFG0997P,VALID_PAN,152109266063,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Self Employed,17600.0,2025-05-02 09:08:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['QWYFG0997P', 'AEXVZ6545E', 'QXANR0035F']; Conflicting Aadhaars: ['152109266063', '383000358073', 'XXXXXXXX2942']; Conflicting Names: ['Chakradhar Mander', 'Vansha Chana', 'Ishita Batta']"
USR66501,Simon Chandran,AUGZZ4006P,VALID_PAN,318967959545,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Self Employed,33162.0,2025-04-30 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66502,Aachal Mitter,EKLKY5197C,VALID_PAN,221551911542,VALID_12_DIGIT_AADHAAR,Dilli,Delhi,Freelancer,25900.0,2024-02-08 17:02:32,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66509,Chaaya Deshpande,FNTGI9983V,VALID_PAN,,MISSING_AADHAAR,Hyderabad,Telangana,Farmer,35788.0,2025-03-19 13:08:18,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66510,Oeshi Bansal,LALYY6724I,VALID_PAN,832563433254,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Business Owner,15450.0,2024-06-14 11:01:41,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR66511,Rudra Nagy,RCYOM5458F,VALID_PAN,345658360215,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Student,22500.0,2025-08-03 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66514,Ishani Raj,OSIIZ1320M,VALID_PAN,7290564939898,EXCESS_DIGITS_AADHAAR,Mumbai,Maharashtra,Freelancer,23901.0,2024-11-18 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66518,Qabil Ben,TSTWE3972C,VALID_PAN,291974541845,VALID_12_DIGIT_AADHAAR,Calcutta,West Bengal,Retired,28000.0,2025-02-05 20:19:14,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['KVQCT6305P', 'TSTWE3972C']; Conflicting Aadhaars: ['391797543366', '291974541845']; Conflicting KYC Statuses: ['PENDING', 'VERIFIED']; Conflicting Names: ['Faraj Chandra', 'Qabil Ben']"
USR66519,Yashodharavasa,RBHRM0456U,VALID_PAN,350153559663,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Business Owner,0.878,2025-06-16 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66527,Urvi Ray,GOEJO0456W,VALID_PAN,XXXXXXXX2117,MASKED_AADHAAR,Hyd,Telangana,Business Owner,16091.0,2024-06-02 00:00:00,PENDING,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['GOEJO0456W', 'AIYEY9246Y']; Conflicting Aadhaars: ['XXXXXXXX2117', '948661372724']; Conflicting Names: ['Urvi Ray', 'Matthew Hayer']"
USR66530,Vincent Kale,EIBTL7309H,VALID_PAN,911512280857,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Self Employed,20792.0,2025-05-09 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66531,Gauri Mani,DMIGS1534F,VALID_PAN,902148664630,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Freelancer,35547.0,2024-05-13 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['UWJCX0011G', 'DMIGS1534F']; Conflicting Aadhaars: ['264866369893', '902148664630']; Conflicting KYC Statuses: ['PENDING', 'VERIFIED']; Conflicting Names: ['Dhriti Narasimhan', 'Gauri Mani']"
USR66532,Janya Ganesh,CIOZS3657C,VALID_PAN,XXXXXXXX0008,MASKED_AADHAAR,Ldh,Punjab,Farmer,26713.0,2025-11-17 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66536,Chanakya Choudhry,WPRPP1342C,VALID_PAN,206098936040,VALID_12_DIGIT_AADHAAR,New Delhi,Delhi,Gig Worker,20982.0,2025-05-27 00:00:00,REJECTED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66537,Forum Sant,ZZKDX9005B,VALID_PAN,342959233507,VALID_12_DIGIT_AADHAAR,Blr,Karnataka,Business Owner,8793.0,2025-05-15 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66546,Ekaraj Roy,WVCJB6484Q,VALID_PAN,968166503398,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Student,59878.0,2024-03-20 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66552,Luke Hayer,NQOCF1670I,VALID_PAN,582806119107,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Salaried,,2024-03-18 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['NQOCF1670I', 'GHQSV9786Z']; Conflicting Aadhaars: ['582806119107', '744986429884']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Luke Hayer', 'Leena Cherian']"
USR66553,Chakradev Deep,WOXGR5938P,VALID_PAN,,MISSING_AADHAAR,Bombay,Maharashtra,Freelancer,17861.0,,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66554,Leena Sundaram,KLVFB7667H,VALID_PAN,534998119496,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Student,48263.0,2026-02-18 10:05:35,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66557,Lucky Dara,UTZVH2974B,VALID_PAN,081326256697,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Retired,19079.0,2024-01-12 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66560,Omkaar Acharya,CXYXW0015B,VALID_PAN,427960921397,VALID_12_DIGIT_AADHAAR,Bangalore,Karnataka,Business Owner,0.81443,2024-04-08 00:00:00,VERIFIED,UNKNOWN,FORMATTING_DUPLICATE,0.85,2,2 records with formatting/casing variations consolidated
USR66562,Peter Batra,FDCWP0048O,VALID_PAN,131877258421,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Retired,36948.0,2025-11-02 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66566,Ekavir Vasa,OZVCU2961M,VALID_PAN,385870546506,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Freelancer,29755.0,2025-06-21 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66569,Chaayakannan,FCJAS2634S,VALID_PAN,002788893372,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Unemployed,34082.0,2024-04-29 14:51:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66570,Saksham Nagy,UYTFT6776I,VALID_PAN,062982676746,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Gig Worker,16486.0,2024-10-16 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66571,Ethan Shan,DAJNC4061U,VALID_PAN,684409359314,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Salaried,40467.0,2024-10-25 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66577,Aradhana Rama,TKQBQ9046N,VALID_PAN,994281423049,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Self Employed,48430.0,2026-02-02 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting Aadhaars: ['994281423049', '749179299994']; Conflicting Names: ['Aradhana Rama', 'Dalbir Sahni']"
USR66579,Peter Loyal,JFRDW4224R,VALID_PAN,861461585988,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Student,30794.0,2025-01-25 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66585,Anmol Behl,IATEH9341D,VALID_PAN,9324217164,MALFORMED_AADHAAR,Hyderabad,Telangana,Salaried,20700.0,2025-12-13 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66586,Adya Lanka,XLEYM3028K,VALID_PAN,269202024153,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Student,,2026-02-17 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66589,Geetika Din,YYAEW9778O,VALID_PAN,422713539397,VALID_12_DIGIT_AADHAAR,Jalandar,Punjab,Business Owner,48080.0,2024-10-30 18:19:37,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66590,Geetika Agarwal,DRRJR4348Q,VALID_PAN,,MISSING_AADHAAR,Bengaluru,Karnataka,Freelancer,35691.0,2024-08-26 21:30:43,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66591,Anirudh Uppal,EEISM8037Q,VALID_PAN,619412287301,VALID_12_DIGIT_AADHAAR,Bengaluru,Karnataka,Self Employed,29482.0,2024-07-29 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['EEISM8037Q', 'CCVIS9361O']; Conflicting Aadhaars: ['619412287301', '8189800444']; Conflicting Names: ['Anirudh Uppal', 'Charles Memon']"
USR66594,Girish Sanghvi,VCRIX2822J,VALID_PAN,604461058827,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Retired,34501.0,2024-02-08 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66598,Ubika Ahuja,HPQBW2760B,VALID_PAN,805534447300,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Self Employed,16077.0,2024-07-20 02:56:07,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66600,Pushti Shan,TOCOW6554,MALFORMED_PAN_FORMAT,1551098790990,EXCESS_DIGITS_AADHAAR,Hyderabad,Telangana,Gig Worker,46234.0,2025-11-18 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66609,Champak Johal,EIUWM4069G,VALID_PAN,132553821562,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Business Owner,32303.0,2024-12-10 06:24:34,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting KYC Statuses: ['VERIFIED', 'PENDING']"
USR66610,Nikita Chakrab0Rty,SCKLO7525Y,VALID_PAN,617771941496,VALID_12_DIGIT_AADHAAR,Bombay,Maharashtra,Farmer,84748.0,2025-01-08 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['VSACL6618R', 'SCKLO7525Y']; Conflicting Aadhaars: ['4073612150', '617771941496']; Conflicting Names: ['Manbir Sangha', 'Nikita Chakrab0Rty']"
USR66613,Gautami Bajaj,VBUON4065K,VALID_PAN,903255350827,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Farmer,34292.0,,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['QTCGR1612V', 'VBUON4065K']; Conflicting Aadhaars: ['854817187571', '903255350827']; Conflicting KYC Statuses: ['PENDING', 'VERIFIED']; Conflicting Names: ['Wyatt Sastry', 'Gautami Bajaj']"
USR66615,Zashil Bose,WZSUB4969G,VALID_PAN,1091574198,MALFORMED_AADHAAR,Mumbai,Maharashtra,Retired,,2025-01-26 07:13:19,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66617,Dayita Sani,HAGQH6664S,VALID_PAN,237954050509,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Farmer,25475.0,2025-03-25 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66620,Viraj Sarin,TNSAZ1735K,VALID_PAN,XXXXXXXX5868,MASKED_AADHAAR,Lucknow,Uttar Pradesh,Business Owner,19168.0,2025-05-08 21:41:17,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR66621,Chakrika Babu,RJF0G9933B,MALFORMED_PAN_FORMAT,098400757410,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Farmer,23725.0,2025-01-07 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66623,Ekapad Ahluwalia,KZGES8530P,VALID_PAN,158652849105,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Unemployed,17751.0,2026-03-08 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66624,Bhavika Sood,NZSZH2229,MALFORMED_PAN_FORMAT,667219884377,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Unemployed,68518.0,2024-01-25 16:15:59,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66628,Tanveer Wali,HMCFM6025C,VALID_PAN,401079936159,VALID_12_DIGIT_AADHAAR,Hyd,Telangana,Student,0.653,2024-04-03 15:15:18,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['HMCFM6025C', 'FFEYR4729C']; Conflicting Aadhaars: ['401079936159', '350926558009']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING', 'REJECTED']; Conflicting Names: ['Tanveer Wali', 'Pavani Sani']"
USR66629,Aarush Narayanan,RZSIS8626M,VALID_PAN,717158632768,VALID_12_DIGIT_AADHAAR,Bangalore,Karnataka,Unemployed,64525.0,2025-03-11 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66636,Aayush Majumdar,XXSUJ6092T,VALID_PAN,6220541011612,EXCESS_DIGITS_AADHAAR,Asr,Punjab,Retired,14919.0,2024-12-18 12:03:54,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66637,Saksham Rajan,JXMTE5717K,VALID_PAN,666398106340,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Student,39822.0,2024-08-19 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66639,Xavier Korpal,CJMRZ2810N,VALID_PAN,,MISSING_AADHAAR,Ludhiana,Punjab,Retired,,2024-01-04 22:05:09,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66641,Krishna Oommen,XMAMB8816T,VALID_PAN,331829707545,VALID_12_DIGIT_AADHAAR,Dilli,Delhi,Self Employed,0.7219,2025-03-24 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR66646,Hitesh Ram,ECMCL6990I,VALID_PAN,636710880537,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Gig Worker,29337.0,,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['ECMCL6990I', 'YFLGJ9733C']; Conflicting Aadhaars: ['636710880537', 'XXXXXXXX8217']; Conflicting Names: ['Hitesh Ram', 'Nee1Ima Chandra']"
USR66647,Ekani Misra,AVSJG4782Q,VALID_PAN,887852284515,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Gig Worker,29100.0,2025-08-10 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR66652,Eiravati Barad,TVAJS9825G,VALID_PAN,086646674024,VALID_12_DIGIT_AADHAAR,Dilli,Delhi,Business Owner,28221.0,2025-05-05 16:10:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR66653,Chakradev Sarma,LKHLB5030R,VALID_PAN,285949609653,VALID_12_DIGIT_AADHAAR,Jaipur,Rajasthan,Business Owner,18224.0,2025-02-20 17:31:00,UNKNOWN,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['PPGTG0722C', 'LKHLB5030R']; Conflicting KYC Statuses: ['REJECTED', 'UNKNOWN']; Conflicting Names: ['Eesha Kota', 'Chakradev Sarma']"
